mapName,id
A1087,S. Derin Babacan
A1088,Shinichi Nakajima
A1089,Minh N. Do
A1090,Rahul Gupta
A1091,Aditya Kanade
A1092,Shirish Krishnaj Shevade
A1093,Pankhuri Malhotra
A1094,Siddhartha Bhattacharyya
A1095,Wei-Sheng Lai
A1096,Jia-Bin Huang
A1097,Yuya Yokoyama
A1098,Teruhisa Hochin
A1099,Hiroki Nomiya
A1100,Sascha Schweitzer
A1101,Jan Brendel
A1102,Doru Paunescu
A1103,Oana Pop
A1104,Petru Andea
A1105,Eugen Raduca
A1106,Cristian Craciun
A1107,Biling Zhang
A1108,Jung-Lang Yu
A1109,Jian-Wei Lai
A1110,Kok Keong Bong
A1111,Matthias Jöst
A1112,Christoph Quix
A1113,Toni Anwar
A1114,Elias Bareinboim
A1115,Judea Pearl
A1116,Takuhiro Kagawa
A1117,Sachio Saiki
A1118,Masahide Nakamura
A1119,Jilai Zhou
A1120,Mingquan Zhou
A1121,Guohua Geng
A1122,Xiaofeng Wang
A1123,Arkadiusz Kawa
A1124,Milena Ratajczak-Mrozek
A1125,Upendra Kumar
A1126,Vishal Singh
A1127,Chris Andrew Gadde
A1128,Santhoshini Reddy
A1129,Amitava Das
A1130,Hao-Cheng Kao
A1131,Kai-Fu Tang
A1132,Edward Y. Chang
A1133,Farzana Parveen
A1134,Laure Soulier
A1135,Lynda Tamine
A1136,Gia-Hung Nguyen
A1137,Biplav Srivastava
A1138,Subbarao Kambhampati
A1139,Wenbin Cai
A1140,Ya Zhang
A1141,Runrun Zhang
A1142,Guangbai Cui
A1143,Krzysztof Brzostowski
A1144,Witold Rekuc
A1145,Janusz Sobecki
A1146,Leopold Szczurowski
A1147,Hadi Heidari
A1148,Fengyuan Liu
A1149,Ravinder Dahiya
A1150,Stefan Zander
A1151,Daniela Ventura
A1152,Vincenzo Catania
A1153,Roman Genov
A1154,Gert Cauwenberghs
A1155,Hugh T. Blair
A1156,Kathy Panton
A1157,Pierluigi Miraglia
A1158,Nancy Salay
A1159,Robert C. Kahlert
A1160,David Baxter
A1161,Roland Reagan
A1162,Anderson Rocha
A1163,Jurandy Almeida
A1164,Mario A. Nascimento
A1165,Ricardo da Silva Torres
A1166,Siome Goldenstein
A1167,Johannes Aßfalg
A1168,Karsten M. Borgwardt
A1169,Hans-Peter Kriegel
A1170,Jonathan H. Huggins
A1171,Ryan P. Adams
A1172,Tamara Broderick
A1173,Chuanyi Ji
A1174,Demetri Psaltis
A1175,Takuro Kojima
A1176,Reiji Suzuki
A1177,Takaya Arita
A1178,Brett Bojduj
A1179,Franz J. Kurfess
A1180,Sunita Sarawagi
A1181,William W. Cohen
A1182,Aniruddh Nath
A1183,Pedro M. Domingos
A1184,Uri Maoz
A1185,Shengxuan Ye
A1186,Ian B. Ross
A1187,Adam N. Mamelak
A1188,Christof Koch
A1189,Suharjito
A1190,Adrianus B. Kurnadi
A1191,Ioannis Aekaterinidis
A1192,Peter Triantafillou
A1193,Nikos Manolis
A1194,Yannis Tzitzikas
A1195,Jason R. Simpson
A1196,Anastasia Utesheva
A1197,Kenneth J. Stevens
A1198,Hyoungsoo Yoon
A1199,Haim Sompolinsky
A1200,Sunjip Yim
A1201,Minsoo Shin
A1202,Su Nam Kim
A1203,Timothy Baldwin
A1204,Charlie C. Chen
A1205,Peter Ractham
A1206,Chien-Ju Ho
A1207,Geoffrey Fairchild
A1208,Lalindra De Silva
A1209,Sara Y. Del Valle
A1210,Alberto Maria Segre
A1211,Hyung Jin Kim
A1212,Inchan Kim
A1213,Ho Geun Lee
A1214,Greg Hamerly
A1215,Charles Elkan
A1216,William Millan
A1217,Ed Dawson
A1218,Mario Carneiro
A1219,Kwan Hee Han
A1220,Jin Gu Kang
A1221,Arezou Koohi
A1222,Houman Homayoun
A1223,Jie Xu
A1224,Mahdi Orooji
A1225,Hojjat Emami
A1226,Farnaz Derakhshan
A1227,Joanna Misztal-Radecka
A1228,Bipin Indurkhya
A1229,Sasa Buvac
A1230,Ian A. Mason
A1231,Wernher Behrendt
A1232,Aldo Gangemi
A1233,Wolfgang Maass
A1234,Rupert Westenthaler
A1235,San-Yih Hwang
A1236,Roger H. L. Chiang
A1237,Yung-Lin Hsiao
A1238,Shanlin Chang
A1239,Jiabo Hao
A1240,Guangping Chen
A1241,Guolin Pu
A1242,Zhiyuan Zhang
A1243,Jiang Luo
A1244,Özgür Simsek
A1245,Belkacem Chikhaoui
A1246,Mauricio Chiazzaro
A1247,Shengrui Wang
A1248,Adrian Petcu
A1249,Boi Faltings
A1250,Sarah-Kristin Thiel
A1251,Yuk-Kuen Wong
A1252,Chenshen Wu
A1253,Luis Herranz
A1254,Xialei Liu
A1255,Yaxing Wang
A1256,Joost van de Weijer
A1257,Bogdan Raducanu
A1258,Changhee Lee
A1259,William R. Zame
A1260,Jinsung Yoon
A1261,Mihaela van der Schaar
A1262,Kirthevasan Kandasamy
A1263,Akshay Krishnamurthy
A1264,Barnabás Póczos
A1265,James M. Robins
A1266,Keith Golden
A1267,Daniel S. Weld
A1268,Su-Kyung Yoon
A1269,Do-Heon Lee
A1270,Ashok Sharma
A1271,Shin-Dug Kim
A1272,Wen-Chung Tsai
A1273,Nien-Ting Huang
A1274,Mao-Lun Chiang
A1275,Ting-Ming Tsai
A1276,Masataka Konishi
A1277,Liguo Lou
A1278,Joon Koh
A1279,Mona Mohamed Zaki Ali
A1280,Babis Theodoulidis
A1281,Bin Lan
A1282,Stéphane Bressan
A1283,Beng Chin Ooi
A1284,Kian-Lee Tan
A1285,Ioan Toma
A1286,Christoph Fuchs
A1287,Corneliu-Valentin Stanciu
A1288,Dieter Fensel
A1289,Cristiano Castelfranchi
A1290,Giovanni Pezzulo
A1291,Luca Tummolini
A1292,Bingjun Sun
A1293,Ding Zhou
A1294,John Yen
A1295,Georges Bou Ghantous
A1296,Asif Gill
A1297,Robert Lew
A1298,Hongsheng Wu
A1299,Chen-Hsiang Yu
A1300,Rahul Thakurta
A1301,Guillaume Lample
A1302,Devendra Singh Chaplot
A1303,Antonio Clemente
A1304,Antonio De Domenico
A1305,Serge Bories
A1306,Christophe Delaveaud
A1307,Dimitri Ktenas
A1308,Daniel J. Mankowitz
A1309,Timothy Arthur Mann
A1310,Pierre-Luc Bacon
A1311,Doina Precup
A1312,Shie Mannor
A1313,James D. Kozlowski
A1314,Karl Reichard
A1315,Scott Laurin
A1316,Nicolas Beck
A1317,Stefan Scheglmann
A1318,Yan Wen
A1319,Jinjing Zhao
A1320,Huaimin Wang
A1321,Jiannong Cao
A1322,Fucai Zhou
A1323,Zifeng Xu
A1324,Yuxi Li
A1325,Jian Xu
A1326,S. S. Peng
A1327,Yuchen Guo
A1328,Xin Zhao
A1329,Guiguang Ding
A1330,Jungong Han
A1331,Emir Muñoz
A1332,Amancio Bouza
A1333,Gerald Reif
A1334,Harald C. Gall
A1335,Mohammed Al-Imari
A1336,Belkacem Mouhouche
A1337,Maziar Nekovee
A1338,Blake Shaw
A1339,Nancy E. Reed
A1340,Oliver Jung
A1341,Sven Kuhn
A1342,Christoph Ruland
A1343,Kai Wollenweber
A1344,Sulyun Sung
A1345,Yuhwa Seo
A1346,Soonho Chu
A1347,Yongtae Shin
A1348,A. M. Dan
A1349,T. L. Dragomir
A1350,Peihe Tang
A1351,Hao Liu
A1352,Dina Q. Goldin
A1353,Ricardo Mardales
A1354,George Nagy
A1355,Marcus Buckmann
A1356,Changkyu Song
A1357,Sejong Yoon
A1358,Vladimir Pavlovic
A1359,Jun Hu
A1360,Ehry MacRostie
A1361,Jonathan Watson
A1362,Premkumar Natarajan
A1363,Satoshi Oode
A1364,Akio Ando
A1365,Wang Yuqi
A1366,Lin Qi
A1367,Wang Xiaoguang
A1368,Liu Jun
A1369,Yoann Baveye
A1370,Emmanuel Dellandréa
A1371,Christel Chamaret
A1372,Harald Holz
A1373,Oleg Rostanin
A1374,Andreas Dengel
A1375,Takeshi Suzuki
A1376,Kaoru Maeda
A1377,Katsumi Kanasaki
A1378,Chengcheng Jia
A1379,Guoqiang Zhong
A1380,Yun Raymond Fu
A1381,Tsungnan Lin
A1382,Bill G. Horne
A1383,Peter Tiño
A1384,Giuseppe De Giacomo
A1385,Xiao Jun Chen
A1386,Haoyuan Gao
A1387,Junhua Mao
A1388,Jie Zhou
A1389,Zhiheng Huang
A1390,Lei Wang
A1391,Wei Xu
A1392,Weiwei Cheng
A1393,Eyke Hüllermeier
A1394,Willem Waegeman
A1395,Volkmar Welker
A1396,Justin Cranshaw
A1397,Jonathan Mugan
A1398,Norman M. Sadeh
A1399,Iman Ben Hamouda
A1400,Olfa Chourabi Tantan
A1401,Imed Boughzala
A1402,András Horváth
A1403,Miklós F. Hatwágner
A1404,István Á. Harmati
A1405,Krzysztof Dembczynski
A1406,Reihaneh Safavi-Naini
A1407,Yejing Wang
A1408,David E. Smith
A1409,Jan E. Clayton
A1410,Dagoberto Cruz-Sandoval
A1411,Christian I. Penaloza
A1412,Jesús Favela
A1413,Allan P. Castro-Coronel
A1414,Rajarathinam Jeyarani
A1415,N. Nagaveni
A1416,S. Srinivasan
A1417,C. Ishwarya
A1418,Yunhong Xu
A1419,J. Ma
A1420,Yong-Hong Sun
A1421,Jin-Xing Hao
A1422,Yongqiang Sun
A1423,Yongqiang Zhao
A1424,Carlos Brito
A1425,R. Amit
A1426,Maja J. Mataric
A1427,Georgi Georgiev
A1428,Borislav Popov
A1429,Petya Osenova
A1430,Marin Dimitrov
A1431,C. Zhiqiang Zhang
A1432,Ravi Sharma
A1433,Steve Wingreen
A1434,Feiping Nie
A1435,Shiming Xiang
A1436,Yangqing Jia
A1437,Changshui Zhang
A1438,Leimin Tian
A1439,Johanna D. Moore
A1440,Catherine Lai
A1441,Amrita Saha
A1442,Mitesh M. Khapra
A1443,Karthik Sankaranarayanan
A1444,Zongwu Ke
A1445,Layuan Li
A1446,Nianshen Chen
A1447,Zixiu Guo
A1448,John D'Ambra
A1449,Bob Edmundson
A1450,Syed Nasirin
A1451,Mahadi Bahari
A1452,Gilberto Berardinelli
A1453,Saeed R. Khosravirad
A1454,Klaus I. Pedersen
A1455,Frank Frederiksen
A1456,Preben E. Mogensen
A1457,Oliviero Stock
A1458,Aditya Grover
A1459,Stefano Ermon
A1460,Jacques Wainer
A1461,Liping Dai
A1462,Yunge Zhao
A1463,Lin Wang
A1464,Hristijan Gjoreski
A1465,Mathias Ciliberto
A1466,Sami Mekki
A1467,Stefan Valentin
A1468,Daniel Roggen
A1469,Akiyoshi Wakatani
A1470,Toshiyuki Maeda
A1471,Jin-Han Yong
A1472,Wen-Lung Shiau
A1473,Dong Nguyen
A1474,Dolf Trieschnigg
A1475,Mariët Theune
A1476,Mo Li
A1477,Zhigang Shang
A1478,Quan Hu
A1479,Guizhi Yang
A1480,Ya Feng Li
A1481,Fengli Sun
A1482,Richard B. Scherl
A1483,Jason V. Davis
A1484,Mark R. Walker
A1485,S. Motevali Haghighi
A1486,A. Afghan
A1487,Larry A. Akers
A1488,Douwe Kiela
A1489,Edouard Grave
A1490,Armand Joulin
A1491,Tomas Mikolov
A1492,Cao Thang
A1493,Eric W. Cooper
A1494,Yukinobu Hoshino
A1495,Katsuari Kamei
A1496,Nguyen Hoang Phuong
A1497,Meir Goldenberg
A1498,Ariel Felner
A1499,Roni Stern
A1500,Guni Sharon
A1501,Jonathan Schaeffer
A1502,Hoang T. P. Thanh
A1503,Phayung Meesad
A1504,Eleanor F. Ravenscroft
A1505,Fabiano Muniz Belém
A1506,Eder Ferreira Martins
A1507,Jussara M. Almeida
A1508,Marcos André Gonçalves
A1509,Gisele Lobo Pappa
A1510,Muhammad Ilyas Azeem
A1511,Siffat Ullah Khan
A1512,Hengjie Song
A1513,Ruoxue Liao
A1514,Xiangliang Zhang
A1515,Chunyan Miao
A1516,Qiang Yang
A1517,Edward Meeds
A1518,Max Welling
A1519,Wan-Chu Yen
A1520,Réjean Quesnelle
A1521,Michael R. Seringhaus
A1522,Yan Liu
A1523,Yiming Yang
A1524,Jaime G. Carbonell
A1525,Tim Gollub
A1526,Dennis Hoppe
A1527,Fernando Dione dos Santos Lima
A1528,Gabriel Maia Rocha Amaral
A1529,Lucas Goncalves de Moura Leite
A1530,João Paulo Pordeus Gomes
A1531,Javam C. Machado
A1532,Yimin Huang
A1533,Marco G. Valtorta
A1534,Jing Li
A1535,Pengjie Ren
A1536,Zhumin Chen
A1537,Zhaochun Ren
A1538,Tao Lian
A1539,Loe M. G. Feijs
A1540,H. B. M. Jonkers
A1541,Kees Middelburg
A1542,Yang Cao
A1543,Weiqi Jin
A1544,Chongliang Liu
A1545,Xiu Liu
A1546,Md. Samim Al Azad
A1547,JoongHo Ahn
A1548,Yicong Hu
A1549,Kai Qiao
A1550,Li Tong
A1551,Hui Gao
A1552,Bin Yan
A1553,Will Y. Zou
A1554,Shenghuo Zhu
A1555,Kai Yu
A1556,Takuma Otsuka
A1557,Kazuhiro Nakadai
A1558,Toru Takahashi
A1559,Kazunori Komatani
A1560,Tetsuya Ogata
A1561,Hiroshi G. Okuno
A1562,Aäron van den Oord
A1563,Benjamin Schrauwen
A1564,Amit Kumar Pandey
A1565,Rachid Alami
A1566,Eunho Yang
A1567,Aurelie C. Lozano
A1568,Thomas Hauser
A1569,Mark A. Perl
A1570,Mark James Carman
A1571,Aaron Wolin
A1572,Brandon Paulson
A1573,Tracy Anne Hammond
A1574,Fatjon Seraj
A1575,Kyle Zhang
A1576,Okan Turkes
A1577,Nirvana Meratnia
A1578,Paul J. M. Havinga
A1579,Luciano Serafini
A1580,Andrei Tamilin
A1581,Baodong Qin
A1582,Ming Li
A1583,Fanyu Kong
A1584,Daxing Li
A1585,Johannes Schneider
A1586,Jasmina Bogojeska
A1587,Michail Vlachos
A1588,Alexandre K. W. Navarro
A1589,Jes Frellsen
A1590,Richard E. Turner
A1591,Qianli Xing
A1592,Yi Zhang
A1593,Lanbo Zhang
A1594,Yanfei Lv
A1595,Bin Cui
A1596,Xuexuan Chen
A1597,Beenish Bhatia
A1598,Tim Oates
A1599,Yan Xiao
A1600,Peter Fu-Ming Hu
A1601,Markus Brill
A1602,Jean-François Laslier
A1603,Piotr Skowron
A1604,Haris Aziz
A1605,Pang Luo
A1606,Christine Rizkallah
A1607,Debra Schreckenghost
A1608,Daniel Ryan
A1609,Carroll Thronesbery
A1610,R. Peter Bonasso
A1611,Daniel Poirot
A1612,Lyndon J. B. Nixon
A1613,Lotte Belice Baltussen
A1614,Lilia Perez Romero
A1615,Lynda Hardman
A1616,Zhenlai Han
A1617,Shurong Sun
A1618,Celso de Melo
A1619,Peter J. Carnevale
A1620,Qifa Yan
A1621,Sheng Yang
A1622,Michele A. Wigger
A1623,C. F. K. Siu
A1624,Masashi Okushima
A1625,Takamasa Akiyama
A1626,Vinay K. Chaudhri
A1627,Mark E. Stickel
A1628,Jérôme Thoméré
A1629,Richard J. Waldinger
A1630,Gustavo A. Hirchoren
A1631,Nicol&#x00E1;s Porrez
A1632,Patrice Bertail
A1633,Stéphan Clémençon
A1634,Mohamed Abdellahi Amar
A1635,Walid Khaznaji
A1636,Monia Bellalouna
A1637,Jaehyun Park
A1638,Hyun-A. Park
A1639,Kjetil Kjernsmo
A1640,Ke Ma
A1641,Yichuan Zhang
A1642,Zhongxuan Yang
A1643,Wen Dong
A1644,Li Chun-yan
A1645,Guo Yi-zun
A1646,Thomas Eiter
A1647,Michael Fink
A1648,Hans Tompits
A1649,Stefan Woltran
A1650,Siddhivinayak Kulkarni
A1651,Ron Papka
A1652,James Allan
A1653,Michaël Defferrard
A1654,Xavier Bresson
A1655,Pierre Vandergheynst
A1656,Yiqin Zhang
A1657,Fenlin Liu
A1658,Hongyan Jia
A1659,Jicang Lu
A1660,Chunfang Yang
A1661,Yoram Singer
A1662,Naftali Tishby
A1663,Chuan Yue
A1664,Shingo Mabu
A1665,Kotaro Hirasawa
A1666,Shaona Ghosh
A1667,Chris Lovell
A1668,Steve R. Gunn
A1669,Kin Fong Lei
A1670,Péter Baranyi
A1671,Yeung Yam
A1672,Mohammad Sadegh Hajmohammadi
A1673,Roliana Ibrahim
A1674,Ali Selamat
A1675,Alireza Yousefpour
A1676,Ahto Buldas
A1677,Margus Niitsoo
A1678,Zhaoping Li
A1679,Peter Dayan
A1680,Sebastian Millner
A1681,Andreas Grübl
A1682,Karlheinz Meier
A1683,Johannes Schemmel
A1684,Marc-Olivier Schwartz
A1685,Andra Adams
A1686,Clark Elliot
A1687,Yongli Wang
A1688,Dongxiao Niu
A1689,Yakun Wang
A1690,Shameem Puthiya Parambath
A1691,Nicolas Usunier
A1692,Yves Grandvalet
A1693,David C. Littman
A1694,Jeannine Pinto
A1695,Elliot Soloway
A1696,Sadaaki Miyamoto
A1697,Youichi Nakayama
A1698,Ken Nakayama
A1699,Meng Zhao
A1700,Jiayin Qi
A1701,Vincent Wenchen Zheng
A1702,Kevin Chen-Chuan Chang
A1703,Zuhe Zhang
A1704,Benjamin I. P. Rubinstein
A1705,Christos Dimitrakakis
A1706,Xiaoli Li
A1707,Jun Huan
A1708,Dongyong Yang
A1709,Jinyin Chen
A1710,Naofumi Matsumoto
A1711,Sham M. Kakade
A1712,Adam Coates
A1713,Andrej Karpathy
A1714,Alessio Palmero Aprosio
A1715,Claudio Giuliano
A1716,Alberto Lavelli
A1717,Genevera I. Allen
A1718,Zhandong Liu
A1719,Michael I. Jordan
A1720,Behrouz Behmardi
A1721,Raviv Raich
A1722,Yonghua Xiong
A1723,Shao-Yun Wan
A1724,Yong He
A1725,Dan Su
A1726,Huizhi Liang
A1727,Benjamin Dowling
A1728,Douglas Stebila
A1729,Zijian Wang
A1730,Luc Vandendorpe
A1731,Marcus Held
A1732,Joachim M. Buhmann
A1733,Sanne Roegiers
A1734,Gianni Allebosch
A1735,Peter Veelaert
A1736,Wilfried Philips
A1737,Huiping Cao
A1738,K. Selçuk Candan
A1739,Maria Luisa Sapino
A1740,Eugenio Tacchini
A1741,Andreas Schultz
A1742,Christian Bizer
A1743,Andrea Calì
A1744,Georg Gottlob
A1745,Andreas Pieris
A1746,Lihua Yu
A1747,Gang Chen
A1748,Yijun Bei
A1749,Feng Shao
A1750,Jinxiang Dong
A1751,Yulai Xie
A1752,Dan Feng
A1753,Zhipeng Tan
A1754,Lei Chen
A1755,Kiran-Kumar Muniswamy-Reddy
A1756,Yan Li
A1757,Darrell D. E. Long
A1758,Asish Ghoshal
A1759,Dylan A. Shell
A1760,Avik Sengupta
A1761,SaiDhiraj Amuru
A1762,Ravi Tandon
A1763,R. Michael Buehrer
A1764,T. Charles Clancy
A1765,Lobna Hlaoua
A1766,Karen Pinel-Sauvagnat
A1767,Mohand Boughanem
A1768,Marina Umaschi
A1769,Aviv Tamar
A1770,Yonatan Glassner
A1771,Haosheng Zou
A1772,Hang Su
A1773,Shihong Song
A1774,Kaiyang Zhou
A1775,Yu Qiao
A1776,Tao Xiang
A1777,Christos Tryfonopoulos
A1778,Michael R. James
A1779,Satinder P. Singh
A1780,Oswaldo Aguirre
A1781,Nicolas Lopez
A1782,Eric Gutierrez
A1783,Heidi A. Taboada
A1784,Jose Epiritu
A1785,Christopher Kiekintveld
A1786,Sanchay Dewan
A1787,Shreyansh Bajaj
A1788,Shantanu Prakash
A1789,Nathan R. Sturtevant
A1790,Wheeler Ruml
A1791,Prashant Doshi
A1792,Dennis Pérez
A1793,Samit Bhattacharya
A1794,Kwang Ryel Ryu
A1795,Keki B. Irani
A1796,Hussein Almuallim
A1797,Thomas G. Dietterich
A1798,René Vidal
A1799,Nimar S. Arora
A1800,Stuart J. Russell
A1801,Paul Kidwell
A1802,Erik B. Sudderth
A1803,Maurizio Garbarino
A1804,Matteo Matteucci
A1805,Andrea Bonarini
A1806,Hyun-Suk Hwang
A1807,Seonghyun Shin
A1808,Ki-Uk Kim
A1809,Seok-Cheol Lee
A1810,Chang Soo Kim
A1811,Juan G. Roederer
A1812,Ivan Jibaja
A1813,Kelly A. Shaw
A1814,Philip Klahr
A1815,William S. Faught
A1816,Kyung Kyu Kim
A1817,Sung Yul Ryoo
A1818,Na Yeun Ha
A1819,Juha Taina
A1820,Kimmo E. E. Raatikainen
A1821,Prithviraj Dasgupta
A1822,Joseph B. Collins
A1823,Anna Buhman
A1824,Arpit Agarwal
A1825,Katharina Muelling
A1826,Katerina Fragkiadaki
A1827,Tie Feng
A1828,Jonathan I. Maletic
A1829,Yuhua Liu
A1830,Hao Huang
A1831,Kaihua Xu
A1832,Patrick Höfler
A1833,Michael Granitzer
A1834,Vedran Sabol
A1835,Stefanie N. Lindstaedt
A1836,Guy Isley
A1837,Christopher J. Hillar
A1838,Friedrich T. Sommer
A1839,Mathias Broxvall
A1840,Silvia Coradeschi
A1841,Lars Karlsson
A1842,Alessandro Saffiotti
A1843,Gheorghe Comanici
A1844,Prakash Panangaden
A1845,Pieter Heyvaert
A1846,Marcelo N. de Sousa
A1847,Reiner S. Thomä
A1848,Yuejie Ma
A1849,Shuang Feng
A1850,Yongbin Wang
A1851,Sadagopan Srinivasan
A1852,Lin Sun
A1853,Zhen Fang
A1854,Peng Li
A1855,Tao Wang
A1856,Ravishankar K. Iyer
A1857,Dong Liu
A1858,Dong Hoi
A1859,Michel de Rougemont
A1860,Christoph Schlieder
A1861,Sébastien Ferré
A1862,Sin-Mei Cheah
A1863,Saifullah M. Dewan
A1864,Hugo Larochelle
A1865,Stanislas Lauly
A1866,Weixi Gu
A1867,Yunxin Liu
A1868,Yuxun Zhou
A1869,Zimu Zhou
A1870,Costas J. Spanos
A1871,Lin Zhang
A1872,Patrick Olivier
A1873,Jun'ichi Tsujii
A1874,Daniel G. Shapiro
A1875,Tolga Könik
A1876,Paul O'Rorke
A1877,Bharath K. Sriperumbudur
A1878,Kenji Fukumizu
A1879,Gert R. G. Lanckriet
A1880,Ngoc-Trung Tran
A1881,Fakhreddine Ababsa
A1882,Sarra Ben Fredj
A1883,Maurice Charbit
A1884,Meinu Quan
A1885,Xuan Hau Pham
A1886,Jason J. Jung
A1887,Dosam Hwang
A1888,Yuan Liu
A1889,Jie Zhang
A1890,Han Yu
A1891,Diane E. Strode
A1892,Beverley G. Hope
A1893,Sid L. Huff
A1894,Sebastian Link
A1895,Ali Hasnain
A1896,Dietrich Rebholz-Schuhmann
A1897,Yi-Ling Lin
A1898,Ming-Wei Lee
A1899,I-Han Hsiao
A1900,Yoshiyuki Matsumoto
A1901,Junzo Watada
A1902,Shabbir Uddin
A1903,Sandeep Chakravorty
A1904,Amitava Ray
A1905,Chun-Wei Tsai
A1906,Chien-Hung Tung
A1907,Ming-Chao Chiang
A1908,Naigong Yu
A1909,Panna Jiao
A1910,Andrew Skabar
A1911,Narendra Juneja
A1912,Shirin Sohrabi
A1913,Octavian Udrea
A1914,Misha Denil
A1915,Babak Shakibi
A1916,Laurent Dinh
A1917,Marc'Aurelio Ranzato
A1918,Nando de Freitas
A1919,Majid Nasiri Khormuji
A1920,Mikael Skoglund
A1921,Muzammil Khan
A1922,Attiq Ahmed
A1923,Ahmad Raza Cheema
A1924,Rurika Shimizu
A1925,Yutaka Takase
A1926,Yukiko I. Nakano
A1927,Yixing Fan
A1928,Jun Xu
A1929,Liang Pang
A1930,Xiaoxiao Guo
A1931,Shiyu Chang
A1932,Mo Yu
A1933,David C. C. Ong
A1934,Souheil Khaddaj
A1935,Marjorie McShane
A1936,Petr Babkin
A1937,Michael Anderson
A1938,Susan Leigh Anderson
A1939,Chris Armen
A1940,Lee Beliveau
A1941,Joshua V. Dillon
A1942,Kevyn Collins-Thompson
A1943,Lina Zhou
A1944,Vikas Bensal
A1945,Dongsong Zhang
A1946,Hongnian Xing
A1947,Mikko Valkama
A1948,Markku Renfors
A1949,Errol Smythe
A1950,Hagai Attias
A1951,Hyunsin Park
A1952,Sungrack Yun
A1953,Sanghyuk Park
A1954,Jongmin Kim
A1955,Chang Dong Yoo
A1956,Pablo M. Vera
A1957,Gabriela Y. Vall&#x00E9;s
A1958,M. Roxana Mart&#x00ED;nez
A1959,Hua Yan
A1960,Keke Chen
A1961,Ling Liu
A1962,Fazwa Mohd Fadzilah
A1963,Noreen Izza Arshad
A1964,Jose Gonzalez-Mora
A1965,Nicolás Guil Mata
A1966,Emilio L. Zapata
A1967,Yi Ding
A1968,Chee Wei Phang
A1969,Chenghong Zhang
A1970,Matthew Brand
A1971,Scott Sanner
A1972,Kristian Kersting
A1973,Shivendra Kumar
A1974,Ljubo Vlacic
A1975,Majid Nezakatolhoseini
A1976,Sam Jabbehdari
A1977,Mohammad Ali Pourmina
A1978,Brian C. Williams
A1979,Jonathan Cagan
A1980,Valeriy Balabanov
A1981,Jie-Hong Roland Jiang
A1982,Alan Mishchenko
A1983,Christoph Scholl
A1984,Jiangchuan Zheng
A1985,Siyuan Liu
A1986,Lionel M. Ni
A1987,Lei Xu
A1988,Norman F. Schneidewind
A1989,Chaozhuo Li
A1990,Senzhang Wang
A1991,Philip S. Yu
A1992,Lei Zheng
A1993,Xiaoming Zhang
A1994,Zhoujun Li
A1995,Yanbo Liang
A1996,Jeff Bondy
A1997,Ian C. Bruce
A1998,Suzanna Becker
A1999,Simon Haykin
A2000,Sang-Hyeon Jin
A2001,Hyeong-Oh Kwon
A2002,Jung-A Lee
A2003,Jeong-Hoon Shin
A2004,Hai Wan
A2005,Heng Zhang
A2006,Peng Xiao
A2007,Haoran Huang
A2008,Yan Zhang
A2009,Robert E. Wray
A2010,John E. Laird
A2011,Randolph M. Jones
A2012,S. Barra
A2013,O. Ghisio
A2014,F. Manucci
A2015,Damek Davis
A2016,Brent Edmunds
A2017,Madeleine Udell
A2018,Xiao Li
A2019,Kannan Ramchandran
A2020,Atsushi Shibata
A2021,Elizabeth L. Malone
A2022,Roberto César Izaurralde
A2023,Allison M. Thomson
A2024,Larry G. Morgan
A2025,Iqbal Gondal
A2026,Mudasser Iqbal
A2027,Megan Woods
A2028,Muhammad Shoaib B. Sehgal
A2029,Romana Pernischová
A2030,Florian Ruosch
A2031,Daniele Dell'Aglio
A2032,Ke Huang
A2033,Selin Aviyente
A2034,Andreas Holzinger
A2035,Markus Plass
A2036,Michael D. Kickmeier-Rust
A2037,Dumitru Roman
A2038,Javier Paniagua
A2039,Tatiana Tarasova
A2040,Dina Sukhobok
A2041,Nikolay Nikolov
A2042,Till Christopher Lech
A2043,Matthew L. Ginsberg
A2044,Itay Meiri
A2045,Carl E. Rasmussen
A2046,Shan Wu
A2047,Yaojie Lu
A2048,Xianpei Han
A2049,Biao Zhang
A2050,Satoshi Kurihara
A2051,Rikio Onai
A2052,Toshiharu Sugawara
A2053,Katsutoshi Masai
A2054,Kai Kunze
A2055,Yuta Sugiura
A2056,Maki Sugimoto
A2057,Stefano Rizzi
A2058,Il-Yeol Song
A2059,Xiaofang Gao
A2060,Caili Guo
A2061,Shuo Chen
A2062,Keitaro Naruse
A2063,Shigekazu Fukui
A2064,Jie Luo
A2065,Mo Zhou
A2066,Yifan Pan
A2067,Yuqing Wu
A2068,Qiankun Zhao
A2069,Yuan Tian
A2070,Qi He
A2071,Nuria Oliver
A2072,Ruoming Jin
A2073,Wang-Chien Lee
A2074,Farahnaz Yekeh
A2075,Judy Kay
A2076,Lie Ming Tang
A2077,Bob Kummerfeld
A2078,Wang Guang-jun
A2079,Fu Mei-chen
A2080,Xie Jun-qi
A2081,Xiao Qiu-ping
A2082,Zachary Sunberg
A2083,Viet-An Nguyen
A2084,Jordan L. Boyd-Graber
A2085,Philip Resnik
A2086,Kriste Krstovski
A2087,David A. Smith
A2088,Michael J. Kurtz
A2089,Robert Davison
A2090,Carol Ou
A2091,Evelyn Ng
A2092,Chia-Huang Chen
A2093,Yasufumi Takama
A2094,Lizi Liao
A2095,Jing Jiang
A2096,Ying Ding
